Loop
120;Macbride Hall;41.66246;-91.53579
1030;Clinton & Iowa;41.6607706;-91.5346899
1034;Clinton & College;41.6591417;-91.53469
1038;Clinton Street Music;41.65675;-91.5347
1040;Clinton & Prentiss;41.6545541;-91.5347469
1070;Prentiss & Madison;41.65446;-91.5375684
1064;Madison St  - Lot 11;41.65603;-91.53771
1060;ERF;41.6573639;-91.53766
1051;Communications Center;41.6592628;-91.5376498
125;IMU;41.662358;-91.53762
