41.6433302,-91.5601499,41.66017,-91.53527
41.64559,-91.55942
41.64525,-91.55954
41.64472,-91.55972
41.64393,-91.55998
41.64361,-91.56009
41.64349,-91.56013
41.64342,-91.56014
41.64333,-91.5601499
41.64324,-91.56013
41.64316,-91.56011
41.64308,-91.56008
41.643,-91.56002
41.6429199,-91.55995
41.64285,-91.55988
41.64269,-91.55967
41.6424,-91.55924
41.64227,-91.55903
41.64217,-91.55883
41.64211,-91.5587199
41.6420699,-91.5586
41.64206,-91.55849
41.6420699,-91.55838
41.64211,-91.5583
41.64217,-91.55822
41.64227,-91.55813
41.64314,-91.55727
41.644,-91.55643
41.64459,-91.55579
41.6448899,-91.55539
41.6450699,-91.55515
41.64511,-91.55507
41.64512,-91.55501
41.64513,-91.55493
41.64512,-91.5548699
41.6451,-91.5547799
41.6450699,-91.5547
41.64504,-91.55462
41.64501,-91.55452
41.645,-91.55443
41.645,-91.55434
41.645,-91.55417
41.64499,-91.55401
41.64499,-91.55391
41.645,-91.5538399
41.64502,-91.55378
41.64506,-91.55373
41.64513,-91.55362
;
41.6601799,-91.53583
41.66017,-91.5359
;
41.66017,-91.5359
41.66016,-91.53601
41.66015,-91.5361099
41.66015,-91.53753
41.66014,-91.5376299
41.6600899,-91.5377
41.66004,-91.53773
41.65997,-91.53775
41.65954,-91.53775
41.65921,-91.53775
41.65886,-91.53775
41.65841,-91.53775
41.65806,-91.53776
41.65801,-91.53777
41.65798,-91.5378
41.65796,-91.53786
41.65795,-91.53792
41.65796,-91.53876
41.65798,-91.53945
41.65799,-91.53963
41.6580299,-91.53984
41.65809,-91.54009
41.65813,-91.54036
41.65816,-91.54077
41.65818,-91.54138
41.65819,-91.54172
41.65818,-91.54201
41.65819,-91.54215
41.65822,-91.54232
41.65826,-91.5425099
41.65832,-91.54283
41.65839,-91.54319
41.65846,-91.54371
41.65854,-91.54471
41.65856,-91.54497
41.6585899,-91.54532
;
41.6474,-91.54417
41.6474199,-91.54301
41.64743,-91.5421099
41.64746,-91.54139
