41.66004,-91.5355211,41.6671118,-91.48391
41.66355,-91.52558
41.66354,-91.52584
41.66354,-91.52589
41.6635599,-91.52704
41.66358,-91.52854
41.66358,-91.52871
41.66358,-91.52997
41.66359,-91.53128
41.66359,-91.53144
41.6636,-91.5329
41.66361,-91.5332899
41.66362,-91.5344
41.66362,-91.53448
41.66361,-91.53453
41.66358,-91.53457
41.66355,-91.5346
41.66351,-91.53461
41.66345,-91.53462
41.6626199,-91.53464
41.66195,-91.53466
41.66125,-91.53467
41.66077,-91.53469
41.66059,-91.53468
41.66037,-91.53469
41.66027,-91.53469
41.66021,-91.53473
41.66019,-91.53478
41.66017,-91.53485
41.6601799,-91.53553
;
41.66679,-91.48703
41.66666,-91.4871
41.66655,-91.48715
41.66643,-91.48719
41.66632,-91.4872199
41.6662,-91.48724
41.66608,-91.48725
41.66594,-91.48725
41.66579,-91.48725
41.66556,-91.48724
41.66534,-91.48723
41.66519,-91.4872199
41.66511,-91.48721
41.66503,-91.48718
41.66496,-91.48715
41.6649,-91.48711
41.66485,-91.48706
41.66478,-91.48696
41.66467,-91.48675
41.66456,-91.48648
41.6644999,-91.48631
41.66443,-91.4861899
41.66437,-91.48613
41.6643,-91.48607
41.66423,-91.48603
41.66414,-91.4860099
41.66406,-91.486
41.66396,-91.486
41.66386,-91.486
41.66333,-91.48602
41.66245,-91.48604
41.66231,-91.48604
41.66223,-91.48603
41.66216,-91.48602
41.6621,-91.48598
41.66204,-91.48593
41.66195,-91.48585
41.66184,-91.48574
41.66171,-91.48555
41.66157,-91.48535
41.66137,-91.4850699
41.66122,-91.48485
41.66115,-91.48473
41.6611,-91.48459
41.66105,-91.48443
41.6610299,-91.4843099
41.66101,-91.48424
41.66098,-91.48416
41.66093,-91.48409
41.66088,-91.48402
41.66078,-91.48396
41.66067,-91.48393
41.6605599,-91.48391
41.66043,-91.48391
41.66029,-91.48391
41.6602,-91.48392
41.66015,-91.48394
41.66013,-91.48397
41.66012,-91.48403
41.66012,-91.48428
41.66014,-91.48468
41.66016,-91.48482
41.66019,-91.48496
41.66024,-91.48511
41.66029,-91.48523
41.66034,-91.48533
41.66048,-91.48555
41.66069,-91.48583
41.66082,-91.4860099
41.66091,-91.48617
41.66098,-91.48632
41.6610299,-91.48651
41.66107,-91.48669
41.6611,-91.48689
41.6611,-91.4871299
41.6611,-91.48766
41.66108,-91.48814
41.66107,-91.48906
41.66105,-91.49028
41.66105,-91.49063
41.6610299,-91.49077
41.66102,-91.4908899
41.66099,-91.49102
41.66093,-91.49119
41.66088,-91.49132
41.66081,-91.49147
41.6607399,-91.49162
41.66067,-91.4918
41.66063,-91.49197
41.6606,-91.49207
41.66058,-91.49217
41.66057,-91.49226
41.6605599,-91.49243
41.6605599,-91.4927699
41.66055,-91.49391
41.66055,-91.49526
41.66054,-91.49677
41.66053,-91.49834
41.66054,-91.49841
41.6605599,-91.49845
41.6606,-91.49847
41.66066,-91.49848
41.66114,-91.49848
41.66124,-91.49846
41.6613,-91.49844
41.6614,-91.49839
41.66154,-91.49828
41.66202,-91.49789
41.6624,-91.49758
41.6626,-91.49744
41.66279,-91.49735
41.66296,-91.49731
41.6630899,-91.49729
41.66373,-91.49726
41.66393,-91.4972499
41.6641199,-91.49721
41.66431,-91.49718
41.6644999,-91.49712
41.66468,-91.49705
41.66479,-91.49697
41.6649,-91.49685
41.66499,-91.4967099
41.6651,-91.4965
41.66523,-91.49629
41.66536,-91.49611
41.66551,-91.49596
41.66567,-91.49587
41.66578,-91.49582
41.66592,-91.49579
41.66611,-91.4957699
41.66651,-91.49573
41.66662,-91.4957
41.66671,-91.49566
;
41.6669399,-91.4869499
41.66679,-91.48703
;
41.66004,-91.53498
41.66004,-91.53482
41.66005,-91.5347199
41.66008,-91.53465
41.66012,-91.5346
41.66017,-91.53458
41.66027,-91.53457
41.6605,-91.53457
41.66067,-91.53457
41.66115,-91.53456
41.66185,-91.53455
41.66232,-91.53454
41.66238,-91.53452
41.66242,-91.53449
41.66245,-91.53444
41.66246,-91.53439
41.66245,-91.53325
41.6624399,-91.53288
41.66243,-91.53179
41.66242,-91.53073
41.66241,-91.5297
41.66241,-91.52884
41.66239,-91.52781
41.66238,-91.52588
41.66237,-91.52449
41.66236,-91.52296
;
41.66236,-91.52296
41.66235,-91.52157
41.66234,-91.5207
