41.6390301,-91.53775,41.6601799,-91.52042
41.6493899,-91.53219
41.6493899,-91.53213
41.64937,-91.5321
41.64935,-91.53207
41.64932,-91.53206
41.64927,-91.53205
41.64895,-91.53206
41.64844,-91.53206
41.64744,-91.53206
41.64689,-91.53207
41.64656,-91.53207
41.64642,-91.5320799
41.6462999,-91.5320799
41.64607,-91.5321
41.64587,-91.53214
41.64564,-91.5322
41.64548,-91.53228
41.64529,-91.53239
41.64509,-91.53254
41.64481,-91.53279
41.64464,-91.53294
41.64445,-91.53308
41.64425,-91.53322
41.6440399,-91.53334
41.64388,-91.53341
41.64373,-91.53347
41.64343,-91.53356
41.64324,-91.53359
41.64302,-91.5336
41.64278,-91.5336
41.64227,-91.5336
41.64156,-91.53361
41.64106,-91.53359
41.64082,-91.53356
41.64075,-91.53352
41.6407,-91.53348
41.64067,-91.53341
41.64065,-91.53332
41.64065,-91.53313
41.64065,-91.53196
41.64065,-91.53033
41.64064,-91.52893
41.64064,-91.52786
41.64063,-91.5263499
41.64061,-91.52512
41.64061,-91.5250499
41.64059,-91.52501
41.64056,-91.52499
41.64052,-91.52498
41.64022,-91.52498
41.6397199,-91.52498
41.63917,-91.52498
41.63912,-91.5249599
41.63909,-91.52493
41.63906,-91.52489
41.63906,-91.52483
41.63904,-91.52367
41.63904,-91.52253
41.63904,-91.5213799
41.63903,-91.52065
41.63903,-91.52057
41.63904,-91.52051
41.63906,-91.52047
41.6391,-91.52045
41.63915,-91.5204399
41.63951,-91.5204399
41.6408,-91.52042
;
41.66017,-91.5359
41.66016,-91.53601
41.66015,-91.5361099
41.66015,-91.53753
41.66014,-91.5376299
41.6600899,-91.5377
41.66004,-91.53773
41.65997,-91.53775
41.65954,-91.53775
41.65921,-91.53775
41.65886,-91.53775
41.65841,-91.53775
41.65806,-91.53776
41.6567999,-91.53778
41.65674,-91.53776
41.65669,-91.53774
41.65665,-91.53769
41.6566199,-91.53762
41.65661,-91.53753
41.6566,-91.5374
41.65659,-91.53642
41.65659,-91.53635
41.65657,-91.53631
41.65655,-91.53627
41.65652,-91.53625
41.65649,-91.53624
41.65598,-91.53624
41.65529,-91.53625
41.65454,-91.53626
41.65397,-91.53626
41.6532,-91.53628
41.65248,-91.5362899
41.65173,-91.5362899
41.65123,-91.53628
41.65116,-91.53627
41.65112,-91.53626
41.65109,-91.53623
41.65106,-91.5361999
41.65105,-91.53616
41.65104,-91.53608
41.65105,-91.53581
41.65105,-91.5354
41.65105,-91.53514
41.65104,-91.53504
41.65102,-91.53494
41.6509799,-91.53487
41.65095,-91.53483
41.6509,-91.5348
41.65084,-91.53478
41.65078,-91.53477
41.6506,-91.53477
41.65,-91.53478
41.6496799,-91.53477
41.6496,-91.53475
41.64955,-91.53471
41.6495,-91.53466
41.64946,-91.53459
41.64942,-91.5345
41.64941,-91.53442
41.6494,-91.5343199
41.64941,-91.5338699
41.6494,-91.53348
41.6494,-91.5331999
41.6493899,-91.53288
41.6493899,-91.53219
;
41.64584,-91.52775
41.6458299,-91.5288099
41.64582,-91.53037
41.64582,-91.5313199
41.64582,-91.53162
41.6458299,-91.53179
41.64585,-91.53187
41.64589,-91.53192
41.64593,-91.53194
41.64602,-91.53194
41.6462,-91.53194
41.64671,-91.53194
41.64739,-91.53195
41.64814,-91.53195
41.64934,-91.53194
41.64941,-91.53195
41.64946,-91.5319899
41.6494799,-91.53205
41.6494799,-91.53219
41.6494799,-91.5328
41.64949,-91.53295
41.64953,-91.53306
41.64959,-91.53314
41.64969,-91.53319
41.64988,-91.5331999
41.6506,-91.53319
41.65085,-91.5331999
41.65092,-91.53321
41.651,-91.53326
41.65106,-91.53333
41.6511,-91.53343
41.65113,-91.53358
41.65113,-91.5339599
41.65114,-91.53457
;
41.65114,-91.53457
41.65113,-91.53542
41.65116,-91.53607
41.65117,-91.53615
41.65119,-91.53619
41.65124,-91.53621
41.6513599,-91.53621
41.65215,-91.53621
41.65269,-91.53621
41.65317,-91.5361999
41.65384,-91.53618
41.65431,-91.53618
41.65539,-91.53617
41.65625,-91.53616
41.6565299,-91.53616
41.65656,-91.53615
41.65659,-91.53608
41.65658,-91.53485
41.65659,-91.53478
41.65659,-91.53469
41.6566199,-91.53464
41.65668,-91.53462
41.65673,-91.53462
41.65706,-91.53461
41.65776,-91.53459
41.6584,-91.53457
41.65931,-91.53456
41.65999,-91.53455
41.66004,-91.53456
41.66011,-91.53459
41.66015,-91.53464
41.66017,-91.5347199
41.66017,-91.53485
41.6601799,-91.53552
;
41.64081,-91.52042
41.64087,-91.52043
41.64093,-91.52043
41.64097,-91.52046
41.64101,-91.5205
41.64103,-91.52055
41.64105,-91.5206199
41.64106,-91.52084
