41.6375193,-91.5782901,41.66357,-91.53527
41.64559,-91.55942
41.6453599,-91.5595
41.64525,-91.55954
41.64472,-91.55972
41.64393,-91.55998
41.64349,-91.56013
41.64342,-91.56014
41.64333,-91.5601499
41.64324,-91.56013
41.64316,-91.56011
41.64308,-91.56008
41.643,-91.56002
41.6429199,-91.55995
41.64285,-91.55988
41.64269,-91.55967
41.6424,-91.55924
41.64227,-91.55903
41.64219,-91.55891
41.64214,-91.55885
41.64209,-91.55884
41.64202,-91.55885
41.64195,-91.5589
41.6403899,-91.56045
41.63789,-91.56295
41.63683,-91.5641
41.63673,-91.56426
41.63658,-91.5644499
41.63646,-91.56458
41.63643,-91.56462
41.63641,-91.56466
41.63639,-91.5647
41.63638,-91.56476
41.63639,-91.56481
41.63639,-91.56489
41.63641,-91.56494
41.63646,-91.5650299
41.63658,-91.56522
41.63667,-91.56543
41.63675,-91.56559
41.63679,-91.56567
41.63686,-91.56588
41.63688,-91.56595
41.63692,-91.566
41.63695,-91.56601
41.637,-91.566
41.6370999,-91.5659699
41.63724,-91.56591
41.63742,-91.56586
41.63765,-91.56581
41.6380399,-91.56581
41.6387799,-91.56576
41.6403899,-91.56573
41.6404799,-91.56572
41.64058,-91.56572
41.6407,-91.56573
41.64078,-91.56575
41.64089,-91.56582
41.64097,-91.5659
41.6410399,-91.56599
41.64109,-91.56609
41.6411299,-91.56622
41.64115,-91.56637
41.64116,-91.56646
;
41.65088,-91.57558
41.6507999,-91.57583
41.65074,-91.57605
41.65074,-91.57623
41.65074,-91.57629
41.65078,-91.57645
41.65082,-91.57655
41.6508899,-91.57669
41.65099,-91.5768
41.65106,-91.5769
41.65111,-91.577
41.65116,-91.57711
41.65121,-91.57723
41.65123,-91.57735
41.65124,-91.57743
41.65125,-91.57793
41.65126,-91.57807
41.65129,-91.5781499
41.65134,-91.57823
41.65139,-91.57828
41.65146,-91.57831
41.6517,-91.57831
41.65235,-91.57829
41.65266,-91.57829
41.65273,-91.57828
41.65284,-91.57826
41.6531499,-91.57821
41.6532399,-91.57819
41.65336,-91.57816
41.65357,-91.5781499
41.65396,-91.57817
41.65452,-91.57819
41.65459,-91.57819
41.65466,-91.57818
41.65475,-91.57814
41.65485,-91.57807
41.65499,-91.57795
41.65508,-91.57789
41.65533,-91.57778
41.65544,-91.57774
41.65583,-91.57759
41.65595,-91.57756
41.65602,-91.57755
41.65617,-91.57754
41.65629,-91.57755
41.65642,-91.57756
;
41.65053,-91.57401
41.6507,-91.5740299
41.65078,-91.57406
41.65082,-91.57409
41.65084,-91.57419
41.65086,-91.57441
41.65087,-91.57457
41.6509,-91.57477
41.65093,-91.57496
41.65094,-91.5751
41.65095,-91.57521
41.65094,-91.5753299
41.65088,-91.57558
;
41.64116,-91.56646
41.64117,-91.56652
41.64117,-91.56666
41.64118,-91.56695
;
41.66328,-91.5450199
41.6633,-91.54495
41.66331,-91.54489
41.66331,-91.54481
41.6633,-91.54449
41.66329,-91.54424
41.66328,-91.54405
41.66326,-91.54391
41.66321,-91.54379
41.66316,-91.54371
41.6630899,-91.54365
41.6629999,-91.54359
41.6629,-91.54357
41.6628,-91.54358
41.66266,-91.5436
41.66249,-91.5436299
41.66223,-91.54367
41.66195,-91.54371
41.66179,-91.5437199
41.6616799,-91.5437
41.66154,-91.5436
41.66143,-91.54345
41.66132,-91.54326
41.66127,-91.5431
41.66122,-91.5429599
41.6612,-91.5427799
41.66119,-91.5425
41.6612,-91.54198
41.6612,-91.54132
41.6612,-91.54095
41.6612,-91.54065
41.6612,-91.54049
41.6612,-91.54034
41.66119,-91.53994
41.6612099,-91.53925
41.66123,-91.53892
41.66124,-91.5378999
41.66122,-91.53784
41.66119,-91.5378
41.66113,-91.53776
41.66108,-91.53775
41.66099,-91.53775
41.66073,-91.53774
41.66027,-91.53775
41.66022,-91.53773
41.6601799,-91.5377
41.66014,-91.53767
41.66011,-91.5376299
41.6600899,-91.53758
41.66008,-91.53753
41.66008,-91.53749
41.66008,-91.53739
41.66008,-91.5358399
41.66008,-91.53558
41.66007,-91.53545
41.66005,-91.5353499
41.66005,-91.53527
;
41.66017,-91.5359
41.66016,-91.53601
41.66015,-91.5361099
41.66015,-91.53746
41.66016,-91.53752
41.66019,-91.53757
41.66023,-91.53761
41.66029,-91.5376299
41.66044,-91.5376299
41.66071,-91.5376299
41.66111,-91.5376299
41.6612099,-91.53764
41.66126,-91.53766
41.6613,-91.53769
41.66132,-91.53773
41.66134,-91.53779
41.66135,-91.53786
41.66135,-91.5380799
41.66135,-91.5385
41.66133,-91.53935
41.66131,-91.54056
41.66128,-91.54201
41.66128,-91.54273
41.66129,-91.5429
41.66132,-91.5430499
41.66137,-91.54321
41.66147,-91.5434
41.66158,-91.54355
41.66172,-91.54365
41.66183,-91.54367
41.662,-91.54366
41.66228,-91.54362
41.66236,-91.5436
41.66241,-91.54357
41.66246,-91.54355
41.66272,-91.54351
41.66276,-91.54353
41.66281,-91.54353
41.66285,-91.54353
41.66294,-91.54352
41.66304,-91.5435399
41.66313,-91.5436
41.6632,-91.54366
41.66325,-91.54374
41.6633,-91.54386
41.66333,-91.544
